,location,quarter,year,min_price,max_price,avg_price,Risk,location,latitude,longitude
4813,Santacruz East,Apr-Jun,2030,17481.64828,27590.37193,22535.97,Low,Santacruz East,19.0803934,72.85533061
4814,Santacruz East,Jul-Sep,2030,17453.47406,27545.90603,22499.65,Low,Santacruz East,19.0803934,72.85533061
4815,Santacruz East,Oct-Dec,2030,17164.23059,27089.40817,22126.78,Low,Santacruz East,19.0803934,72.85533061
4816,Santacruz West,Jan-Mar,2024,28185.76528,46314.27621,37250,Low,Santacruz West,19.0844004,72.8372899
4817,Santacruz West,Apr-Jun,2024,28226.92785,46381.91371,37304.4,Low,Santacruz West,19.0844004,72.8372899
4818,Santacruz West,Jul-Sep,2024,29106.77016,47827.65269,38467.19,Low,Santacruz West,19.0844004,72.8372899
4819,Santacruz West,Oct-Dec,2024,28790.80962,47308.47277,38049.62,Low,Santacruz West,19.0844004,72.8372899
4820,Santacruz West,Jan-Mar,2025,29536.07152,48533.07196,39034.55,Low,Santacruz West,19.0844004,72.8372899
4821,Santacruz West,Apr-Jun,2025,29784.31812,48940.98573,39362.63,Low,Santacruz West,19.0844004,72.8372899
4822,Santacruz West,Jul-Sep,2025,29001.06408,47653.95862,38327.49,Low,Santacruz West,19.0844004,72.8372899
4823,Santacruz West,Oct-Dec,2025,27346.48777,44935.19249,36140.82,Low,Santacruz West,19.0844004,72.8372899
4824,Santacruz West,Jan-Mar,2026,26685.85884,43849.66045,35267.74,Low,Santacruz West,19.0844004,72.8372899
4825,Santacruz West,Apr-Jun,2026,26632.61233,43762.16688,35197.37,Low,Santacruz West,19.0844004,72.8372899
4826,Santacruz West,Jul-Sep,2026,26566.42686,43653.41225,35109.9,Low,Santacruz West,19.0844004,72.8372899
4827,Santacruz West,Oct-Dec,2026,26482.71703,43515.86196,34999.27,Low,Santacruz West,19.0844004,72.8372899
4828,Santacruz West,Jan-Mar,2027,25650.41597,42148.24179,33899.31,Low,Santacruz West,19.0844004,72.8372899
4829,Santacruz West,Apr-Jun,2027,25313.17802,41594.09925,33453.62,Low,Santacruz West,19.0844004,72.8372899
4830,Santacruz West,Jul-Sep,2027,25664.87583,42172.00195,33918.42,Low,Santacruz West,19.0844004,72.8372899
4831,Santacruz West,Oct-Dec,2027,26152.41012,42973.10838,34562.74,Low,Santacruz West,19.0844004,72.8372899
4832,Santacruz West,Jan-Mar,2028,26042.78452,42792.97382,34417.86,Low,Santacruz West,19.0844004,72.8372899
4833,Santacruz West,Apr-Jun,2028,26027.50746,42767.87086,34397.67,Low,Santacruz West,19.0844004,72.8372899
4834,Santacruz West,Jul-Sep,2028,26387.67992,43359.69893,34873.67,Low,Santacruz West,19.0844004,72.8372899
4835,Santacruz West,Oct-Dec,2028,26911.83679,44220.98283,35566.39,Low,Santacruz West,19.0844004,72.8372899
4836,Santacruz West,Jan-Mar,2029,26402.90402,43384.71485,34893.79,Low,Santacruz West,19.0844004,72.8372899
4837,Santacruz West,Apr-Jun,2029,26593.33386,43697.62529,35145.46,Low,Santacruz West,19.0844004,72.8372899
4838,Santacruz West,Jul-Sep,2029,26855.51823,44128.44131,35491.96,Low,Santacruz West,19.0844004,72.8372899
4839,Santacruz West,Oct-Dec,2029,27192.90751,44682.83252,35937.85,Low,Santacruz West,19.0844004,72.8372899
4840,Santacruz West,Jan-Mar,2030,28185.76528,46314.27621,37250,Low,Santacruz West,19.0844004,72.8372899
4841,Santacruz West,Apr-Jun,2030,28226.92785,46381.91371,37304.4,Low,Santacruz West,19.0844004,72.8372899
4842,Santacruz West,Jul-Sep,2030,29106.77016,47827.65269,38467.19,Low,Santacruz West,19.0844004,72.8372899
4843,Santacruz West,Oct-Dec,2030,28790.80962,47308.47277,38049.62,Low,Santacruz West,19.0844004,72.8372899
4844,Sewri,Jan-Mar,2024,23142.06981,36372.69212,29757.36,Moderate,Sewri,18.9987796,72.8544218
4845,Sewri,Apr-Jun,2024,22907.47115,36003.97035,29455.7,Moderate,Sewri,18.9987796,72.8544218
4846,Sewri,Jul-Sep,2024,23264.99963,36565.90252,29915.43,Moderate,Sewri,18.9987796,72.8544218
4847,Sewri,Oct-Dec,2024,22992.64401,36137.83765,29565.22,Moderate,Sewri,18.9987796,72.8544218
4848,Sewri,Jan-Mar,2025,23566.49538,37039.76731,30303.11,Moderate,Sewri,18.9987796,72.8544218
4849,Sewri,Apr-Jun,2025,23555.6388,37022.70388,30289.15,Moderate,Sewri,18.9987796,72.8544218
4850,Sewri,Jul-Sep,2025,22652.71859,35603.57245,29128.125,Moderate,Sewri,18.9987796,72.8544218
4851,Sewri,Oct-Dec,2025,22446.844,35279.99667,28863.4,Moderate,Sewri,18.9987796,72.8544218
4852,Sewri,Jan-Mar,2026,22207.91359,34904.46664,28556.17,Moderate,Sewri,18.9987796,72.8544218
4853,Sewri,Apr-Jun,2026,21773.22248,34221.25697,27997.22,Moderate,Sewri,18.9987796,72.8544218
4854,Sewri,Jul-Sep,2026,21803.73912,34269.22038,28036.46,Moderate,Sewri,18.9987796,72.8544218
4855,Sewri,Oct-Dec,2026,21579.21158,33916.32751,27747.75,Moderate,Sewri,18.9987796,72.8544218
4856,Sewri,Jan-Mar,2027,21092.51618,33151.38203,27121.93,Moderate,Sewri,18.9987796,72.8544218
4857,Sewri,Apr-Jun,2027,21594.88208,33940.95704,27767.9,Moderate,Sewri,18.9987796,72.8544218
4858,Sewri,Jul-Sep,2027,20963.01486,32947.84312,26955.41,Moderate,Sewri,18.9987796,72.8544218
4859,Sewri,Oct-Dec,2027,20563.58432,32320.05294,26441.8,Moderate,Sewri,18.9987796,72.8544218
4860,Sewri,Jan-Mar,2028,20195.46367,31741.47292,25968.45,Moderate,Sewri,18.9987796,72.8544218
4861,Sewri,Apr-Jun,2028,20449.20133,32140.27571,26294.72,Moderate,Sewri,18.9987796,72.8544218
4862,Sewri,Jul-Sep,2028,20462.5232,32161.21387,26311.85,Moderate,Sewri,18.9987796,72.8544218
4863,Sewri,Oct-Dec,2028,20697.30073,32530.21676,26613.74,Moderate,Sewri,18.9987796,72.8544218
4864,Sewri,Jan-Mar,2029,21539.75925,33854.31977,27697.02,Moderate,Sewri,18.9987796,72.8544218
4865,Sewri,Apr-Jun,2029,21707.95854,34118.68079,27913.3,Moderate,Sewri,18.9987796,72.8544218
4866,Sewri,Jul-Sep,2029,21597.69733,33945.3818,27771.52,Moderate,Sewri,18.9987796,72.8544218
4867,Sewri,Oct-Dec,2029,21452.14444,33716.61443,27584.36,Moderate,Sewri,18.9987796,72.8544218
4868,Sewri,Jan-Mar,2030,23142.06981,36372.69212,29757.36,Moderate,Sewri,18.9987796,72.8544218
4869,Sewri,Apr-Jun,2030,22907.47115,36003.97035,29455.7,Moderate,Sewri,18.9987796,72.8544218
4870,Sewri,Jul-Sep,2030,23264.99963,36565.90252,29915.43,Moderate,Sewri,18.9987796,72.8544218
4871,Sewri,Oct-Dec,2030,22992.64401,36137.83765,29565.22,Moderate,Sewri,18.9987796,72.8544218
4872,Shastri Nagar Andheri West,Jan-Mar,2024,20215.95183,30813.14764,25514.62,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4873,Shastri Nagar Andheri West,Apr-Jun,2024,20453.61858,31175.39923,25814.58,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4874,Shastri Nagar Andheri West,Jul-Sep,2024,20482.94265,31220.09496,25851.59,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4875,Shastri Nagar Andheri West,Oct-Dec,2024,20602.04541,31401.63137,26001.91,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4876,Shastri Nagar Andheri West,Jan-Mar,2025,20911.6001,31873.45453,26392.6,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4877,Shastri Nagar Andheri West,Apr-Jun,2025,21114.95905,32183.41417,26649.26,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4878,Shastri Nagar Andheri West,Jul-Sep,2025,18095.20628,27580.70793,22838.02,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4879,Shastri Nagar Andheri West,Oct-Dec,2025,17525.31633,26712.08184,22118.76,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4880,Shastri Nagar Andheri West,Jan-Mar,2026,17539.87933,26734.27874,22137.14,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4881,Shastri Nagar Andheri West,Apr-Jun,2026,17467.65861,26624.19996,22045.99,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4882,Shastri Nagar Andheri West,Jul-Sep,2026,16709.70958,25468.93426,21089.38,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4883,Shastri Nagar Andheri West,Oct-Dec,2026,16591.57345,25288.87121,20940.28,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4884,Shastri Nagar Andheri West,Jan-Mar,2027,18308.31879,27905.53394,23106.99,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4885,Shastri Nagar Andheri West,Apr-Jun,2027,18367.89394,27996.33837,23182.18,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4886,Shastri Nagar Andheri West,Jul-Sep,2027,18283.50307,27867.70983,23075.67,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4887,Shastri Nagar Andheri West,Oct-Dec,2027,18376.49863,28009.45363,23193.04,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4888,Shastri Nagar Andheri West,Jan-Mar,2028,20010.4219,30499.87899,25255.22,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4889,Shastri Nagar Andheri West,Apr-Jun,2028,20056.4324,30570.00818,25313.29,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4890,Shastri Nagar Andheri West,Jul-Sep,2028,19800.58964,30180.05272,24990.39,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4891,Shastri Nagar Andheri West,Oct-Dec,2028,19942.7967,30396.80467,25169.87,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4892,Shastri Nagar Andheri West,Jan-Mar,2029,20649.20479,31473.51167,26061.43,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4893,Shastri Nagar Andheri West,Apr-Jun,2029,20748.32504,31624.59073,26186.53,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4894,Shastri Nagar Andheri West,Jul-Sep,2029,21050.2813,32084.83237,26567.63,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4895,Shastri Nagar Andheri West,Oct-Dec,2029,21346.77842,32536.75319,26941.84,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4896,Shastri Nagar Andheri West,Jan-Mar,2030,20215.95183,30813.14764,25514.62,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4897,Shastri Nagar Andheri West,Apr-Jun,2030,20453.61858,31175.39923,25814.58,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4898,Shastri Nagar Andheri West,Jul-Sep,2030,20482.94265,31220.09496,25851.59,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4899,Shastri Nagar Andheri West,Oct-Dec,2030,20602.04541,31401.63137,26001.91,Moderate,Shastri Nagar Andheri West,19.1291714,72.8314667
4900,,,,,,,,,,
4901,,,,,,,,,,
4902,,,,,,,,,,
4903,,,,,,,,,,
4904,,,,,,,,,,
4905,,,,,,,,,,
4906,,,,,,,,,,
4907,,,,,,,,,,
4908,,,,,,,,,,
4909,,,,,,,,,,
4910,,,,,,,,,,
4911,,,,,,,,,,
4912,,,,,,,,,,
4913,,,,,,,,,,
4914,,,,,,,,,,
4915,,,,,,,,,,
4916,,,,,,,,,,
4917,,,,,,,,,,
4918,,,,,,,,,,
4919,,,,,,,,,,
4920,,,,,,,,,,
4921,,,,,,,,,,
4922,,,,,,,,,,
4923,,,,,,,,,,
4924,,,,,,,,,,
4925,,,,,,,,,,
4926,,,,,,,,,,
4927,,,,,,,,,,
4928,Shivaji Park,Jan-Mar,2024,31099.64343,49246.11552,40172.67,Low,Shivaji Park,19.02727875,72.83839775
4929,Shivaji Park,Apr-Jun,2024,30878.55413,48896.02184,39887.08,Low,Shivaji Park,19.02727875,72.83839775
4930,Shivaji Park,Jul-Sep,2024,30874.39308,48889.43283,39881.705,Low,Shivaji Park,19.02727875,72.83839775
4931,Shivaji Park,Oct-Dec,2024,32311.907,51165.72828,41738.6,Low,Shivaji Park,19.02727875,72.83839775
4932,Shivaji Park,Jan-Mar,2025,33206.1049,52581.68576,42893.67167,Low,Shivaji Park,19.02727875,72.83839775
4933,Shivaji Park,Apr-Jun,2025,32838.36593,51999.37311,42418.64833,Low,Shivaji Park,19.02727875,72.83839775
4934,Shivaji Park,Jul-Sep,2025,31063.87334,49189.47379,40126.46433,Low,Shivaji Park,19.02727875,72.83839775
4935,Shivaji Park,Oct-Dec,2025,29740.30697,47093.61367,38416.76,Low,Shivaji Park,19.02727875,72.83839775
4936,Shivaji Park,Jan-Mar,2026,27253.31371,43155.47342,35204.21,Low,Shivaji Park,19.02727875,72.83839775
4937,Shivaji Park,Apr-Jun,2026,27272.96936,43186.59804,35229.6,Low,Shivaji Park,19.02727875,72.83839775
4938,Shivaji Park,Jul-Sep,2026,27236.68498,43129.14193,35182.73,Low,Shivaji Park,19.02727875,72.83839775
4939,Shivaji Park,Oct-Dec,2026,27546.83241,43620.25868,35583.36,Low,Shivaji Park,19.02727875,72.83839775
4940,Shivaji Park,Jan-Mar,2027,28634.89148,45343.19427,36988.85,Low,Shivaji Park,19.02727875,72.83839775
4941,Shivaji Park,Apr-Jun,2027,28782.18886,45576.43887,37179.12,Low,Shivaji Park,19.02727875,72.83839775
4942,Shivaji Park,Jul-Sep,2027,29110.79974,46096.79241,37603.6,Low,Shivaji Park,19.02727875,72.83839775
4943,Shivaji Park,Oct-Dec,2027,28708.78402,45460.20272,37084.3,Low,Shivaji Park,19.02727875,72.83839775
4944,Shivaji Park,Jan-Mar,2028,28422.8907,45007.49219,36715,Low,Shivaji Park,19.02727875,72.83839775
4945,Shivaji Park,Apr-Jun,2028,28436.03575,45028.30732,36731.98,Low,Shivaji Park,19.02727875,72.83839775
4946,Shivaji Park,Jul-Sep,2028,28649.40677,45366.17917,37007.6,Low,Shivaji Park,19.02727875,72.83839775
4947,Shivaji Park,Oct-Dec,2028,28017.15906,44365.01836,36190.9,Low,Shivaji Park,19.02727875,72.83839775
4948,Shivaji Park,Jan-Mar,2029,29433.85224,46608.34427,38020.9,Low,Shivaji Park,19.02727875,72.83839775
4949,Shivaji Park,Apr-Jun,2029,29184.60714,46213.66602,37698.94,Low,Shivaji Park,19.02727875,72.83839775
4950,Shivaji Park,Jul-Sep,2029,28836.98314,45663.20532,37249.9,Low,Shivaji Park,19.02727875,72.83839775
4951,Shivaji Park,Oct-Dec,2029,29800.76029,47189.34117,38494.85,Low,Shivaji Park,19.02727875,72.83839775
4952,Shivaji Park,Jan-Mar,2030,31099.64343,49246.11552,40172.67,Low,Shivaji Park,19.02727875,72.83839775
4953,Shivaji Park,Apr-Jun,2030,30878.55413,48896.02184,39887.08,Low,Shivaji Park,19.02727875,72.83839775
4954,Shivaji Park,Jul-Sep,2030,30874.39308,48889.43283,39881.705,Low,Shivaji Park,19.02727875,72.83839775
4955,Shivaji Park,Oct-Dec,2030,32311.907,51165.72828,41738.6,Low,Shivaji Park,19.02727875,72.83839775
4956,Sion,Jan-Mar,2024,17602.23981,30493.7799,24048.03,Moderate,Sion,19.04388669,72.86959376
4957,Sion,Apr-Jun,2024,17324.25535,30012.205,23668.25,Moderate,Sion,19.04388669,72.86959376
4958,Sion,Jul-Sep,2024,17967.13742,31125.92146,24546.55,Moderate,Sion,19.04388669,72.86959376
4959,Sion,Oct-Dec,2024,18338.72515,31769.65287,25054.21,Moderate,Sion,19.04388669,72.86959376
4960,Sion,Jan-Mar,2025,19115.89586,33116.00838,26115.974,Moderate,Sion,19.04388669,72.86959376
4961,Sion,Apr-Jun,2025,19486.74432,33758.45908,26622.624,Moderate,Sion,19.04388669,72.86959376
4962,Sion,Jul-Sep,2025,19168.95724,33207.93088,26188.466,Moderate,Sion,19.04388669,72.86959376
4963,Sion,Oct-Dec,2025,18237.72467,31594.68158,24916.224,Moderate,Sion,19.04388669,72.86959376
4964,Sion,Jan-Mar,2026,17393.08172,30131.43847,23762.28,Moderate,Sion,19.04388669,72.86959376
4965,Sion,Apr-Jun,2026,17260.94797,29902.53252,23581.76,Moderate,Sion,19.04388669,72.86959376
4966,Sion,Jul-Sep,2026,17285.17591,29944.50453,23614.86,Moderate,Sion,19.04388669,72.86959376
4967,Sion,Oct-Dec,2026,17313.75902,29994.02135,23653.91,Moderate,Sion,19.04388669,72.86959376
4968,Sion,Jan-Mar,2027,17245.50358,29875.77695,23560.66,Moderate,Sion,19.04388669,72.86959376
4969,Sion,Apr-Jun,2027,17137.94179,29689.43898,23413.71,Moderate,Sion,19.04388669,72.86959376
4970,Sion,Jul-Sep,2027,16786.04382,29079.81775,22932.95,Moderate,Sion,19.04388669,72.86959376
4971,Sion,Oct-Dec,2027,16752.65172,29021.96993,22887.33,Moderate,Sion,19.04388669,72.86959376
4972,Sion,Jan-Mar,2028,16621.93798,28795.52397,22708.75,Moderate,Sion,19.04388669,72.86959376
4973,Sion,Apr-Jun,2028,16919.24623,29310.57504,23114.93,Moderate,Sion,19.04388669,72.86959376
4974,Sion,Jul-Sep,2028,16876.15564,29235.92573,23056.06,Moderate,Sion,19.04388669,72.86959376
4975,Sion,Oct-Dec,2028,16761.83053,29037.87111,22899.87,Moderate,Sion,19.04388669,72.86959376
4976,Sion,Jan-Mar,2029,17514.26532,30341.37459,23927.84,Moderate,Sion,19.04388669,72.86959376
4977,Sion,Apr-Jun,2029,17714.09821,30687.56124,24200.85,Moderate,Sion,19.04388669,72.86959376
4978,Sion,Jul-Sep,2029,17290.70954,29954.09088,23622.42,Moderate,Sion,19.04388669,72.86959376
4979,Sion,Oct-Dec,2029,17644.05679,30566.22283,24105.16,Moderate,Sion,19.04388669,72.86959376
4980,Sion,Jan-Mar,2030,17602.23981,30493.7799,24048.03,Moderate,Sion,19.04388669,72.86959376
4981,Sion,Apr-Jun,2030,17324.25535,30012.205,23668.25,Moderate,Sion,19.04388669,72.86959376
4982,Sion,Jul-Sep,2030,17967.13742,31125.92146,24546.55,Moderate,Sion,19.04388669,72.86959376
4983,Sion,Oct-Dec,2030,18338.72515,31769.65287,25054.21,Moderate,Sion,19.04388669,72.86959376
4984,Tardeo,Jan-Mar,2024,34086.20471,57774.95462,45930.67,Moderate,Tardeo,18.9722687,72.8204976
4985,Tardeo,Apr-Jun,2024,35413.78847,60025.16382,47719.57,Moderate,Tardeo,18.9722687,72.8204976
4986,Tardeo,Jul-Sep,2024,35504.20874,60178.42308,47841.41,Moderate,Tardeo,18.9722687,72.8204976
4987,Tardeo,Oct-Dec,2024,35945.79416,60926.89532,48436.44,Moderate,Tardeo,18.9722687,72.8204976
4988,Tardeo,Jan-Mar,2025,37333.96802,63279.80267,50306.98429,Moderate,Tardeo,18.9722687,72.8204976
4989,Tardeo,Apr-Jun,2025,37510.49681,63579.01295,50544.85429,Moderate,Tardeo,18.9722687,72.8204976
4990,Tardeo,Jul-Sep,2025,38085.56195,64553.72876,51319.74629,Moderate,Tardeo,18.9722687,72.8204976
4991,Tardeo,Oct-Dec,2025,36650.13288,62120.72543,49385.52629,Moderate,Tardeo,18.9722687,72.8204976
4992,Tardeo,Jan-Mar,2026,35062.66042,59430.01374,47246.43,Moderate,Tardeo,18.9722687,72.8204976
4993,Tardeo,Apr-Jun,2026,36423.65455,61736.85239,49080.35,Moderate,Tardeo,18.9722687,72.8204976
4994,Tardeo,Jul-Sep,2026,35037.4505,59387.28379,47212.46,Moderate,Tardeo,18.9722687,72.8204976
4995,Tardeo,Oct-Dec,2026,33438.63564,56677.34712,45058.08,Moderate,Tardeo,18.9722687,72.8204976
4996,Tardeo,Jan-Mar,2027,33053.45898,56024.48582,44539.06,Moderate,Tardeo,18.9722687,72.8204976
4997,Tardeo,Apr-Jun,2027,32370.03795,54866.11048,43618.16,Moderate,Tardeo,18.9722687,72.8204976
4998,Tardeo,Jul-Sep,2027,32214.26634,54602.08291,43408.26,Moderate,Tardeo,18.9722687,72.8204976
4999,Tardeo,Oct-Dec,2027,31392.35032,53208.96329,42300.74,Moderate,Tardeo,18.9722687,72.8204976
5000,Tardeo,Jan-Mar,2028,31663.13615,53667.93603,42665.62,Moderate,Tardeo,18.9722687,72.8204976
5001,Tardeo,Apr-Jun,2028,31222.43385,52920.96066,42071.78,Moderate,Tardeo,18.9722687,72.8204976
5002,Tardeo,Jul-Sep,2028,31163.42023,52820.93459,41992.26,Moderate,Tardeo,18.9722687,72.8204976
5003,Tardeo,Oct-Dec,2028,31095.66441,52706.09078,41900.96,Moderate,Tardeo,18.9722687,72.8204976
5004,Tardeo,Jan-Mar,2029,32643.22083,55329.14615,43986.27,Moderate,Tardeo,18.9722687,72.8204976
5005,Tardeo,Apr-Jun,2029,32617.21684,55285.07027,43951.23,Moderate,Tardeo,18.9722687,72.8204976
5006,Tardeo,Jul-Sep,2029,32779.02933,55559.33693,44169.27,Moderate,Tardeo,18.9722687,72.8204976
5007,Tardeo,Oct-Dec,2029,32240.76013,54646.98898,43443.96,Moderate,Tardeo,18.9722687,72.8204976
5008,Tardeo,Jan-Mar,2030,34086.20471,57774.95462,45930.67,Moderate,Tardeo,18.9722687,72.8204976
5009,Tardeo,Apr-Jun,2030,35413.78847,60025.16382,47719.57,Moderate,Tardeo,18.9722687,72.8204976
5010,Tardeo,Jul-Sep,2030,35504.20874,60178.42308,47841.41,Moderate,Tardeo,18.9722687,72.8204976
5011,Tardeo,Oct-Dec,2030,35945.79416,60926.89532,48436.44,Moderate,Tardeo,18.9722687,72.8204976
5012,Thakur Complex,Jan-Mar,2024,14366.95052,20093.64179,17230.38,Moderate,Thakur Complex,19.21124415,72.86431075
5013,Thakur Complex,Apr-Jun,2024,14419.26408,20166.80762,17293.12,Moderate,Thakur Complex,19.21124415,72.86431075
5014,Thakur Complex,Jul-Sep,2024,14554.22539,20355.56474,17454.98,Moderate,Thakur Complex,19.21124415,72.86431075
5015,Thakur Complex,Oct-Dec,2024,14614.31844,20439.61098,17527.05,Moderate,Thakur Complex,19.21124415,72.86431075
5016,Thakur Complex,Jan-Mar,2025,14781.05644,20672.81104,17727.02,Moderate,Thakur Complex,19.21124415,72.86431075
5017,Thakur Complex,Apr-Jun,2025,14855.16593,20776.46069,17815.9,Moderate,Thakur Complex,19.21124415,72.86431075
5018,Thakur Complex,Jul-Sep,2025,13711.13829,19176.42167,16443.86,Moderate,Thakur Complex,19.21124415,72.86431075
5019,Thakur Complex,Oct-Dec,2025,13632.35111,19066.22978,16349.37,Moderate,Thakur Complex,19.21124415,72.86431075
5020,Thakur Complex,Jan-Mar,2026,13417.33522,18765.50818,16091.5,Moderate,Thakur Complex,19.21124415,72.86431075
5021,Thakur Complex,Apr-Jun,2026,13390.6448,18728.17891,16059.49,Moderate,Thakur Complex,19.21124415,72.86431075
5022,Thakur Complex,Jul-Sep,2026,13297.09908,18597.34572,15947.3,Moderate,Thakur Complex,19.21124415,72.86431075
5023,Thakur Complex,Oct-Dec,2026,13267.79882,18556.36632,15912.16,Moderate,Thakur Complex,19.21124415,72.86431075
5024,Thakur Complex,Jan-Mar,2027,12991.03059,18169.27779,15580.23,Moderate,Thakur Complex,19.21124415,72.86431075
5025,Thakur Complex,Apr-Jun,2027,12886.32009,18022.82951,15454.65,Moderate,Thakur Complex,19.21124415,72.86431075
5026,Thakur Complex,Jul-Sep,2027,12968.84277,18138.24586,15553.62,Moderate,Thakur Complex,19.21124415,72.86431075
5027,Thakur Complex,Oct-Dec,2027,13022.93235,18213.89565,15618.49,Moderate,Thakur Complex,19.21124415,72.86431075
5028,Thakur Complex,Jan-Mar,2028,13163.06331,18409.88305,15786.55,Moderate,Thakur Complex,19.21124415,72.86431075
5029,Thakur Complex,Apr-Jun,2028,13217.00281,18485.32293,15851.24,Moderate,Thakur Complex,19.21124415,72.86431075
5030,Thakur Complex,Jul-Sep,2028,13176.90464,18429.24156,15803.15,Moderate,Thakur Complex,19.21124415,72.86431075
5031,Thakur Complex,Oct-Dec,2028,13317.22738,18625.49719,15971.44,Moderate,Thakur Complex,19.21124415,72.86431075
5032,Thakur Complex,Jan-Mar,2029,13837.66139,19353.3771,16595.6,Moderate,Thakur Complex,19.21124415,72.86431075
5033,Thakur Complex,Apr-Jun,2029,13853.44551,19375.45279,16614.53,Moderate,Thakur Complex,19.21124415,72.86431075
5034,Thakur Complex,Jul-Sep,2029,13938.64474,19494.61257,16716.71,Moderate,Thakur Complex,19.21124415,72.86431075
5035,Thakur Complex,Oct-Dec,2029,13875.31648,19406.04157,16640.76,Moderate,Thakur Complex,19.21124415,72.86431075
5036,Thakur Complex,Jan-Mar,2030,14366.95052,20093.64179,17230.38,Moderate,Thakur Complex,19.21124415,72.86431075
5037,Thakur Complex,Apr-Jun,2030,14419.26408,20166.80762,17293.12,Moderate,Thakur Complex,19.21124415,72.86431075
5038,Thakur Complex,Jul-Sep,2030,14554.22539,20355.56474,17454.98,Moderate,Thakur Complex,19.21124415,72.86431075
5039,Thakur Complex,Oct-Dec,2030,14614.31844,20439.61098,17527.05,Moderate,Thakur Complex,19.21124415,72.86431075
5040,Thakur Village,Jan-Mar,2024,14937.2998,23302.9763,19120.18,Moderate,Thakur Village,19.2097189,72.8759248
5041,Thakur Village,Apr-Jun,2024,14954.45566,23329.74035,19142.14,Moderate,Thakur Village,19.2097189,72.8759248
