Locality,Risk,location,year,quarter,avg_price,max_price,min_price,Location,Latitude,Longitude
Sector 7 Dwarka,Moderate,Sector 7 Dwarka,2029,Jul-Sep,9735.81,11175.44947,8296.170528,Sector 7 Dwarka,28.5874118,77.0673052
Sector 7 Dwarka,Moderate,Sector 7 Dwarka,2029,Oct-Dec,9803.51,11253.16031,8353.859693,Sector 7 Dwarka,28.5874118,77.0673052
Sector 7 Dwarka,Moderate,Sector 7 Dwarka,2030,Jan-Mar,10035.31,11519.2367,8551.383302,Sector 7 Dwarka,28.5874118,77.0673052
Sector 7 Dwarka,Moderate,Sector 7 Dwarka,2030,Apr-Jun,10385.31,11920.99139,8849.628613,Sector 7 Dwarka,28.5874118,77.0673052
Sector 7 Dwarka,Moderate,Sector 7 Dwarka,2030,Jul-Sep,10912.27,12525.87325,9298.666754,Sector 7 Dwarka,28.5874118,77.0673052
Sector 7 Dwarka,Moderate,Sector 7 Dwarka,2030,Oct-Dec,11227.06,12887.21141,9566.908587,Sector 7 Dwarka,28.5874118,77.0673052
Sector 9 Rohini,High,Sector 9 Rohini,2024,Jan-Mar,14693.56,18181.95886,11205.12223,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2024,Apr-Jun,14805.89,18320.95713,11290.78366,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2024,Jul-Sep,15159.43,18758.43108,11560.38877,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2024,Oct-Dec,14887.09,18421.43482,11352.70575,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2025,Jan-Mar,15902.9,19678.40833,12127.34955,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2025,Apr-Jun,16001.98,19801.01092,12202.9067,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2025,Jul-Sep,16447.93,20352.83393,12542.98251,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2025,Oct-Dec,17115.9,21179.38672,13052.36795,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2026,Jan-Mar,13905.64,17206.97873,10604.26444,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2026,Apr-Jun,13911.47,17214.19283,10608.71033,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2026,Jul-Sep,13658.36,16900.99197,10415.69186,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2026,Oct-Dec,13760.45,17027.31916,10493.54439,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2027,Jan-Mar,13887.53,17184.56923,10590.45399,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2027,Apr-Jun,14054.18,17390.78362,10717.53916,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2027,Jul-Sep,13814,17093.58247,10534.38094,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2027,Oct-Dec,14032.11,17363.47398,10700.70886,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2028,Jan-Mar,14637.54,18112.63915,11162.40209,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2028,Apr-Jun,14600.62,18066.95397,11134.24736,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2028,Jul-Sep,14702.66,18193.21929,11212.06177,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2028,Oct-Dec,14815.67,18333.059,11298.24176,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2029,Jan-Mar,14891.19,18426.50821,11355.83236,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2029,Apr-Jun,14541.8,17994.16951,11089.39198,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2029,Jul-Sep,14916.72,18458.09928,11375.30121,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2029,Oct-Dec,14907.62,18446.83885,11368.36167,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2030,Jan-Mar,14693.56,18181.95886,11205.12223,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2030,Apr-Jun,14805.89,18320.95713,11290.78366,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2030,Jul-Sep,15159.43,18758.43108,11560.38877,Sector 9 Rohini,28.7148859,77.12358281
Sector 9 Rohini,High,Sector 9 Rohini,2030,Oct-Dec,14887.09,18421.43482,11352.70575,Sector 9 Rohini,28.7148859,77.12358281
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2024,Jan-Mar,15904.25,19119.14999,12689.23187,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2024,Apr-Jun,15713.09,18889.34872,12536.71455,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2024,Jul-Sep,15789.22,18980.86771,12597.45499,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2024,Oct-Dec,15786.16,18977.18916,12595.01357,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2025,Jan-Mar,16851.05,20257.33702,13444.63779,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2025,Apr-Jun,17280.22,20773.25985,13787.05178,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2025,Jul-Sep,18156.48,21826.64787,14486.17725,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2025,Oct-Dec,19359.1,23272.3666,15445.68959,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2026,Jan-Mar,14858.38,17861.86685,11854.78278,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2026,Apr-Jun,14815.88,17810.77586,11820.87408,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2026,Jul-Sep,14612.71,17566.53688,11658.77457,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2026,Oct-Dec,14403.87,17315.48177,11492.15123,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2027,Jan-Mar,14805.73,17798.57412,11812.77589,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2027,Apr-Jun,14766.96,17751.96712,11781.84318,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2027,Jul-Sep,14650.05,17611.42482,11688.56635,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2027,Oct-Dec,14527.3,17463.86202,11590.63006,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2028,Jan-Mar,14931.07,17949.25047,11912.77861,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2028,Apr-Jun,14883.6,17892.18484,11874.9046,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2028,Jul-Sep,14909.13,17922.8755,11895.27375,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2028,Oct-Dec,15090.23,18140.58322,12039.76468,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2029,Jan-Mar,15524.15,18662.21622,12385.96846,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2029,Apr-Jun,15258.75,18343.16801,12174.21864,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2029,Jul-Sep,15484.9,18615.03218,12354.65278,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2029,Oct-Dec,15717.94,18895.17911,12540.58413,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2030,Jan-Mar,15904.25,19119.14999,12689.23187,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2030,Apr-Jun,15713.09,18889.34872,12536.71455,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2030,Jul-Sep,15789.22,18980.86771,12597.45499,Sector B Vasant Kunj,28.5265395,77.15668177
Sector B Vasant Kunj,Moderate,Sector B Vasant Kunj,2030,Oct-Dec,15786.16,18977.18916,12595.01357,Sector B Vasant Kunj,28.5265395,77.15668177
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2024,Jan-Mar,16297.75,19784.29197,12811.28573,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2024,Apr-Jun,16536.43,20074.03226,12998.90658,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2024,Jul-Sep,16784.38,20375.02566,13193.81436,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2024,Oct-Dec,16430.01,19944.84606,12915.25227,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2025,Jan-Mar,16710.47,20285.30426,13135.71541,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2025,Apr-Jun,17194.39,20872.7482,13516.11377,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2025,Jul-Sep,18411.55,22350.29258,14472.8952,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2025,Oct-Dec,19547.64,23729.42382,15365.94937,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2026,Jan-Mar,15303.86,18577.78126,12030.0117,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2026,Apr-Jun,15100,18330.30994,11869.76205,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2026,Jul-Sep,15366.34,18653.62747,12079.12579,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2026,Oct-Dec,15018.46,18231.32626,11805.66534,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2027,Jan-Mar,15278.3,18546.75326,12009.91957,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2027,Apr-Jun,15107.25,18339.11091,11875.46111,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2027,Jul-Sep,15381.55,18672.09131,12091.08202,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2027,Oct-Dec,15089.34,18317.36947,11861.38247,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2028,Jan-Mar,15787.95,19165.43157,12410.5437,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2028,Apr-Jun,15732.57,19098.20425,12367.01075,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2028,Jul-Sep,15841.78,19230.77731,12452.85822,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2028,Oct-Dec,15924.62,19331.33909,12517.97683,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2029,Jan-Mar,16357.9,19857.30973,12858.56826,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2029,Apr-Jun,16408.58,19918.83159,12898.40664,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2029,Jul-Sep,16450.54,19969.768,12931.39043,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2029,Oct-Dec,16599.08,20150.08484,13048.1543,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2030,Jan-Mar,16297.75,19784.29197,12811.28573,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2030,Apr-Jun,16536.43,20074.03226,12998.90658,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2030,Jul-Sep,16784.38,20375.02566,13193.81436,Sector C Vasant Kunj,28.5139069,77.16559497
Sector C Vasant Kunj,Moderate,Sector C Vasant Kunj,2030,Oct-Dec,16430.01,19944.84606,12915.25227,Sector C Vasant Kunj,28.5139069,77.16559497
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2024,Jan-Mar,14497.97,17401.37787,11594.44632,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2024,Apr-Jun,14705.57,17650.55249,11760.47005,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2024,Jul-Sep,14780.69,17740.71625,11820.54569,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2024,Oct-Dec,14800.67,17764.6975,11836.52427,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2025,Jan-Mar,16632.74,19963.66345,13301.68369,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2025,Apr-Jun,16798.15,20162.19897,13433.96686,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2025,Jul-Sep,17870.68,21449.51711,14291.70015,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2025,Oct-Dec,18333.42,22004.92684,14661.76672,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2026,Jan-Mar,13197.1,15839.99166,10554.10292,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2026,Apr-Jun,13138.88,15770.11235,10507.5427,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2026,Jul-Sep,13309.2,15974.54115,10643.75254,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2026,Oct-Dec,13271.81,15929.66332,10613.85067,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2027,Jan-Mar,13635.07,16365.67088,10904.36021,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2027,Apr-Jun,13664.53,16401.03063,10927.92022,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2027,Jul-Sep,13736.88,16487.86966,10985.78061,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2027,Oct-Dec,14028.63,16838.04641,11219.10154,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2028,Jan-Mar,13673.91,16412.28909,10935.42168,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2028,Apr-Jun,13703.89,16448.27298,10959.39756,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2028,Jul-Sep,13792.83,16555.02438,11030.52545,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2028,Oct-Dec,14094.32,16916.89169,11271.63573,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2029,Jan-Mar,14453.69,17348.23023,11559.03432,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2029,Apr-Jun,14629.89,17559.71658,11699.94656,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2029,Jul-Sep,14711.35,17657.49001,11765.09248,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2029,Oct-Dec,14777.36,17736.71937,11817.88259,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2030,Jan-Mar,14497.97,17401.37787,11594.44632,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2030,Apr-Jun,14705.57,17650.55249,11760.47005,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2030,Jul-Sep,14780.69,17740.71625,11820.54569,Sector D Vasant Kunj,28.5343676,77.142188
Sector D Vasant Kunj,Moderate,Sector D Vasant Kunj,2030,Oct-Dec,14800.67,17764.6975,11836.52427,Sector D Vasant Kunj,28.5343676,77.142188
Shahdara,High,Shahdara,2024,Jan-Mar,5461.36,6920.150619,4002.681555,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2024,Apr-Jun,5485.25,6950.421907,4020.190759,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2024,Jul-Sep,5677.37,7193.859317,4160.997294,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2024,Oct-Dec,6068.35,7689.274468,4447.550174,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2025,Jan-Mar,5947.57,7536.232773,4359.029388,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2025,Apr-Jun,6119.03,7753.491666,4484.694017,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2025,Jul-Sep,5792.29,7339.47574,4245.223231,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2025,Oct-Dec,5988.75,7588.412414,4389.210593,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2026,Jan-Mar,5402.53,6845.606465,3959.564501,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2026,Apr-Jun,5169.06,6549.774005,3788.452166,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2026,Jul-Sep,5661.56,7173.826289,4149.409998,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2026,Oct-Dec,5677.53,7194.062055,4161.114559,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2027,Jan-Mar,5507.79,6978.982594,4036.710534,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2027,Apr-Jun,5246.26,6647.594992,3845.032764,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2027,Jul-Sep,5390.4,6830.236406,3950.674311,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2027,Oct-Dec,5543.36,7024.05374,4062.780118,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2028,Jan-Mar,5615.36,7115.285749,4115.549588,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2028,Apr-Jun,5532.95,7010.863113,4055.150532,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2028,Jul-Sep,5576.89,7066.53998,4087.354567,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2028,Oct-Dec,5665.12,7178.337205,4152.019155,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2029,Jan-Mar,5545.79,7027.132821,4064.561088,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2029,Apr-Jun,5513.29,6985.951706,4040.741535,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2029,Jul-Sep,5568.87,7056.377748,4081.476635,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2029,Oct-Dec,5727.65,7257.56967,4197.847974,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2030,Jan-Mar,5461.36,6920.150619,4002.681555,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2030,Apr-Jun,5485.25,6950.421907,4020.190759,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2030,Jul-Sep,5677.37,7193.859317,4160.997294,Shahdara,28.6758661,77.29850777
Shahdara,High,Shahdara,2030,Oct-Dec,6068.35,7689.274468,4447.550174,Shahdara,28.6758661,77.29850777
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2024,Jan-Mar,4544.3,7361.238049,3529.952318,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2024,Apr-Jun,4798,7772.202574,3727.023133,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2024,Jul-Sep,5136.58,8320.662838,3990.027613,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2024,Oct-Dec,5849.4,9475.348424,4543.736789,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2025,Jan-Mar,7432.37,12039.57592,5773.367012,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2025,Apr-Jun,8188.83,13264.95323,6360.975165,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2025,Jul-Sep,6594.17,10681.7893,5122.264305,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2025,Oct-Dec,6599.11,10689.79152,5126.101632,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2026,Jan-Mar,2181.5,3533.776556,1694.560435,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2026,Apr-Jun,2164.7,3506.562508,1681.510416,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2026,Jul-Sep,2166,3508.668357,1682.520239,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2026,Oct-Dec,2256.89,3655.899597,1753.122392,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2027,Jan-Mar,2400.2,3888.045148,1864.443711,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2027,Apr-Jun,2383.4,3860.831099,1851.393692,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2027,Jul-Sep,2458.9,3983.132328,1910.041097,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2027,Oct-Dec,2518.29,4079.337228,1956.174466,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2028,Jan-Mar,2692,4360.727247,2091.110103,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2028,Apr-Jun,2694.2,4364.290991,2092.819034,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2028,Jul-Sep,2809.1,4550.415642,2182.071839,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2028,Oct-Dec,2913.99,4720.325256,2263.549008,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2029,Jan-Mar,3243.32,5253.801595,2519.368209,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2029,Apr-Jun,3438.08,5569.290168,2670.655209,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2029,Jul-Sep,3620.34,5864.530193,2812.232374,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2029,Oct-Dec,4038.26,6541.51204,3136.867119,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2030,Jan-Mar,4544.3,7361.238049,3529.952318,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2030,Apr-Jun,4798,7772.202574,3727.023133,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2030,Jul-Sep,5136.58,8320.662838,3990.027613,Sri Aurobindo Marg,28.55650025,77.20691055
Sri Aurobindo Marg,Moderate,Sri Aurobindo Marg,2030,Oct-Dec,5849.4,9475.348424,4543.736789,Sri Aurobindo Marg,28.55650025,77.20691055
Uttam Nagar,High,Uttam Nagar,2024,Jan-Mar,4445.41,5493.114329,3397.553289,Uttam Nagar,28.6215226,77.0611064
Uttam Nagar,High,Uttam Nagar,2024,Apr-Jun,4529.54,5597.072278,3461.852456,Uttam Nagar,28.6215226,77.0611064
Uttam Nagar,High,Uttam Nagar,2024,Jul-Sep,4576.96,5655.668332,3498.094777,Uttam Nagar,28.6215226,77.0611064
Uttam Nagar,High,Uttam Nagar,2024,Oct-Dec,4839.61,5980.22028,3698.833825,Uttam Nagar,28.6215226,77.0611064
